6	10
7	12
10	10
11	11
22	12
23	14
26	13
27	14
31	5
38	14
39	12
42	14
43	15
47	4
54	9
55	10
58	11
59	9
104	1
112	1
115	2
116	1
150	1
151	1
155	1
214	1
225	1
256	11
257	8
258	8
259	7
260	8
261	6
262	5
263	6
264	7
265	5
266	1
267	9
268	7
269	4
270	6
271	7
272	4
273	6
274	4
275	3
276	4
277	4
278	1
279	3
280	4
281	4
282	2
283	5
284	3
285	3
286	4
287	5
288	1
289	5
290	4
291	2
292	3
293	2
294	1
295	4
296	2
297	4
298	1
299	9
300	12
301	6
302	9
303	10
304	8
305	5
306	6
307	8
308	3
309	9
310	5
311	2
312	7
313	5
314	15
315	3
316	7
317	7
318	2
319	9
320	5
321	8
322	8
323	5
324	3
325	3
326	7
327	6
328	3
329	2
330	7
331	4
332	3
333	12
334	3
335	14
336	10
337	1
338	5
339	4
340	5
341	5
342	3
343	3
344	2
345	3
346	2
347	2
348	1
349	2
351	2
352	1
353	3
354	1
355	4
356	1
357	1
358	1
360	11
361	4
362	7
363	5
364	5
365	3
366	5
367	2
368	7
369	5
370	7
371	7
372	4
373	2
374	8
375	6
376	6
377	1
378	5
379	7
380	1
382	1
383	2
384	4
385	7
386	8
387	10
388	1
389	4
390	2
391	1
392	1
393	1
394	3
395	2
396	2
397	3
398	2
399	1
400	3
401	1
402	4
403	2
404	2
406	3
407	2
408	3
410	6
411	3
412	5
413	2
414	6
415	3
416	9
417	2
418	2
419	4
420	5
421	3
422	11
423	7
424	6
425	4
426	4
427	5
428	2
429	4
430	4
431	5
433	10
434	1
435	2
436	3
438	2
439	1
440	2
441	2
442	2
443	1
444	1
445	3
447	1
448	4
450	1
451	2
452	3
453	1
454	5
455	3
456	5
457	1
458	2
459	7
461	4
462	4
463	6
464	5
465	4
466	6
467	7
468	3
469	4
470	1
471	6
472	2
473	4
474	5
475	2
476	4
477	1
478	4
479	3
480	3
481	1
482	1
483	1
484	2
485	1
486	1
488	1
490	4
491	2
493	1
494	8
495	2
496	2
497	4
500	9
501	11
502	1
503	1
504	3
506	3
507	1
508	8
509	2
510	4
511	5
512	4
513	8
514	1
515	1
516	2
517	2
518	2
519	2
520	1
521	1
522	1
523	1
524	2
525	2
527	1
529	2
530	1
531	2
532	8
533	10
534	3
535	4
536	4
537	1
539	5
540	3
541	5
542	1
543	3
544	4
545	2
546	2
547	8
548	1
549	2
550	2
553	1
555	1
556	1
557	1
558	2
559	2
560	1
561	1
562	2
563	2
564	1
566	1
567	1
568	1
570	7
571	5
572	2
573	2
575	8
576	1
577	4
578	7
579	3
580	3
581	2
582	1
583	5
584	3
585	1
586	1
587	8
589	3
591	1
592	1
593	2
594	2
595	1
596	1
597	2
599	1
600	2
603	1
604	2
605	6
606	3
607	4
608	2
609	1
610	5
611	1
612	1
613	1
614	3
615	4
616	3
617	6
618	2
619	1
620	3
621	2
622	1
623	7
624	1
625	2
626	1
628	2
629	2
630	2
631	2
632	1
633	2
634	1
635	1
636	4
637	1
638	6
640	6
641	1
642	2
643	1
644	5
645	4
646	3
647	2
648	6
649	3
651	1
652	1
653	2
654	6
655	3
656	1
658	1
659	2
660	1
661	2
662	1
663	3
665	6
666	4
667	3
668	2
669	2
670	2
671	1
672	2
673	2
674	6
675	3
676	6
679	4
681	1
682	1
683	1
684	2
685	3
686	1
687	1
688	2
689	1
690	1
691	1
692	2
693	1
695	3
696	1
698	5
699	4
700	2
701	3
702	2
704	1
705	2
706	1
707	10
709	1
710	2
711	1
712	2
713	2
714	2
716	3
717	2
718	1
719	3
721	2
722	5
723	2
724	1
725	3
726	5
729	1
730	1
731	4
733	2
734	2
735	1
736	1
737	1
738	3
739	2
740	4
741	1
742	4
743	2
744	7
746	1
747	1
748	4
749	5
750	1
751	4
752	3
753	1
754	3
756	1
758	2
759	3
760	2
762	2
763	2
765	2
766	5
767	2
768	1
770	5
771	1
772	5
773	2
774	3
775	2
776	2
777	1
778	2
780	1
781	1
782	1
783	1
787	9
788	10
789	5
790	3
791	2
792	1
793	4
794	7
795	2
796	4
797	1
798	3
799	1
801	1
803	1
804	1
805	3
807	1
809	1
810	2
811	3
812	2
813	1
815	6
816	3
817	5
818	1
819	3
820	2
822	1
823	4
824	4
826	2
827	2
828	2
829	1
830	1
832	5
833	5
834	3
835	1
836	3
837	2
839	3
840	4
841	3
842	2
845	3
847	4
849	1
850	2
851	3
852	2
853	1
854	1
855	1
857	10
858	7
859	6
860	4
862	3
863	2
864	4
865	3
866	2
868	1
869	1
870	1
871	8
872	1
873	3
875	2
876	2
877	2
879	1
882	6
883	3
884	3
886	2
887	1
888	2
889	4
890	4
891	6
893	1
896	3
898	3
899	1
900	1
902	1
903	11
904	4
905	2
906	3
908	3
909	2
911	1
912	3
913	3
914	2
915	2
916	2
917	1
918	1
919	1
920	2
922	1
923	1
924	1
926	5
927	1
928	3
929	7
930	3
931	2
932	2
933	5
934	3
935	2
936	1
937	1
938	5
